,Global_Event_ID,Day,YYYYMM,YYYY,Day_Time,Actor_1_Country_Code,Actor_1_Name,Actor_1_Country_ABBR,Actor_1_Known_Group_Code,Actor_1_Ethnic_Code,Actor_1_Religion_Code,Actor_1_Religion_2_Code,Actor_1_Role,Actor_1_Role2,Actor_1_Role3,Actor_2_Country_Code,Actor_2_Name,Actor_2_Country_ABBR,Actor_2_Know_Group_Code,Actor_2_Ethnic_Code,Actor_2_Religion_Code,Actor_2_Religion_2_Code,Actor_2_Role,Actor_2_Role2,Actor_2_Role3,Is_Root_Event,Event_Code,Event_Base_Code,Event_Root_Code,Quad_Class,Goldstein_Scale,Num_Mentions,Num_Sources,Num_Articles,AVG_TONE,Actor_1_Geo_Type,Actor_1_Geo_FullName,Actor_1_Geo_Country_Code,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor_2_Geo_Type,Actor_2_Geo_FullName,Actor_2_Geo_Country_Code,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Mention_Type,ST_PR_CNTRY,Country,ADM1Code_Extra,ADM2Code_Extra,Lat_Extra,Long_Extra,ActorGeo_FeaturID_Extra,Date_Added,Source_URL,Confidence
0,954680550,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,190,190,19,4,-10.0,1,1,1,2.63691683569979,5,"Helmand, Helmand, Afghanistan",AF,AF10,3544,31.0,64.0,-3377342,1,United Kingdom,UK,UK,,54.0,-4.0,UK,5,"Helmand, Helmand, Afghanistan",AF,AF10,3544,31.0,64.0,-3377342,20201113001500,https://www.elystandard.co.uk/news/scottys-little-soldiers-remembrance-day-good-morning-britain-1-6927036,10
1,954680551,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,190,190,19,4,-10.0,1,1,1,2.63691683569979,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20201113001500,https://www.elystandard.co.uk/news/scottys-little-soldiers-remembrance-day-good-morning-britain-1-6927036,10
2,954680555,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,046,46,4,1,7.0,6,1,6,-0.21881838074398,1,Afghanistan,AF,AF,,33.0,66.0,AF,1,Iraq,IZ,IZ,,33.0,44.0,IZ,1,Afghanistan,AF,AF,,33.0,66.0,AF,20201113001500,https://www.lsureveille.com/news/lsu-students-for-trump-students-for-democrats-weigh-in-on-americas-political-divide/article_686cc48c-23b5-11eb-ab1f-f3784844a681.html,60
3,954680556,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,046,46,4,1,7.0,2,1,2,-0.21881838074398,1,Iraq,IZ,IZ,,33.0,44.0,IZ,1,Iraq,IZ,IZ,,33.0,44.0,IZ,1,Afghanistan,AF,AF,,33.0,66.0,AF,20201113001500,https://www.lsureveille.com/news/lsu-students-for-trump-students-for-democrats-weigh-in-on-americas-political-divide/article_686cc48c-23b5-11eb-ab1f-f3784844a681.html,20
4,954680557,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,046,46,4,1,7.0,2,1,2,-0.21881838074398,1,Iraq,IZ,IZ,,33.0,44.0,IZ,1,Iraq,IZ,IZ,,33.0,44.0,IZ,1,Iraq,IZ,IZ,,33.0,44.0,IZ,20201113001500,https://www.lsureveille.com/news/lsu-students-for-trump-students-for-democrats-weigh-in-on-americas-political-divide/article_686cc48c-23b5-11eb-ab1f-f3784844a681.html,20
5,954680560,20201113,202011,2020,2020.8575,AFG,AFGHAN,AFG,,,,,,,,QAT,QATAR,QAT,,,,,,,,1,026,26,2,1,4.0,2,1,2,-1.97368421052632,1,Afghanistan,AF,AF,,33.0,66.0,AF,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,1,Afghanistan,AF,AF,,33.0,66.0,AF,20201113001500,https://www.ksl.com/article/50038383/us-special-envoy-calls-for-urgent-reduction-of-violence-in-afghanistan,20
6,954680561,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,020,20,2,1,3.0,1,1,1,-3.88247639034628,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20201113001500,https://www.nzherald.co.nz/world/us-election-donald-trumps-decision-to-fire-defence-chief-raises-fears-about-what-he-could-do-in-last-days-of-office/7OTJTSB5CDT5QUVYX3WRYYO7XY/,10
7,954680562,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,020,20,2,1,3.0,1,1,1,-3.88247639034628,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,https://www.nzherald.co.nz/world/us-election-donald-trumps-decision-to-fire-defence-chief-raises-fears-about-what-he-could-do-in-last-days-of-office/7OTJTSB5CDT5QUVYX3WRYYO7XY/,10
8,954680563,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,020,20,2,1,3.0,5,1,4,-3.88247639034628,1,Afghanistan,AF,AF,,33.0,66.0,AF,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Afghanistan,AF,AF,,33.0,66.0,AF,20201113001500,https://www.nzherald.co.nz/world/us-election-donald-trumps-decision-to-fire-defence-chief-raises-fears-about-what-he-could-do-in-last-days-of-office/7OTJTSB5CDT5QUVYX3WRYYO7XY/,50
9,954680564,20201113,202011,2020,2020.8575,AFG,AFGHANISTAN,AFG,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,020,20,2,1,3.0,1,1,1,-3.88247639034628,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20201113001500,https://www.nzherald.co.nz/world/us-election-donald-trumps-decision-to-fire-defence-chief-raises-fears-about-what-he-could-do-in-last-days-of-office/7OTJTSB5CDT5QUVYX3WRYYO7XY/,10
10,954680567,20201113,202011,2020,2020.8575,AFGINSTAL,TALIBAN,AFG,TAL,,,,INS,,,QAT,DOHA,QAT,,,,,,,,0,050,50,5,1,3.5,10,1,10,-6.82926829268293,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,20201113001500,https://in.news.yahoo.com/another-afghanistan-journalist-killed-blast-233136456.html,100
11,954680574,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,100,100,10,3,-5.0,10,1,10,4.19753086419753,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20201113001500,https://naija247news.com/2020/11/12/pib-provides-nigeria-opportunity-for-growth-in-oil-gas-sector-nbcc/,100
12,954680575,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,043,43,4,1,2.8,2,1,2,-3.6144578313253,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20201113001500,https://nortonhealthcare.com/news/prostate-cancer-impacts-1-in-every-7-african-american-males/,20
13,954680576,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,072,72,7,2,8.3,1,1,1,-0.12033694344164,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20201113001500,https://www.dvidshub.net/news/382858/us-donates-14-million-field-hospital-south-africa-support-covid-19-response,10
14,954680577,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,072,72,7,2,8.3,4,1,4,-0.12033694344164,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20201113001500,https://www.dvidshub.net/news/382858/us-donates-14-million-field-hospital-south-africa-support-covid-19-response,40
15,954680578,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,ZAF,CAPE TOWN,ZAF,,,,,,,,1,036,36,3,1,4.0,1,1,1,2.46045694200351,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,20201113001500,https://thezimbabwedaily.com/news/518533-comment-help-make-vic-falls-the-great-city-it-deserves-to-be.html,10
16,954680579,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,ZAF,CAPE TOWN,ZAF,,,,,,,,1,036,36,3,1,4.0,1,1,1,2.46045694200351,4,"Victoria Falls, Matabeleland North, Zimbabwe",ZI,ZI06,6323,-17.9235,25.843,-2323247,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,20201113001500,https://thezimbabwedaily.com/news/518533-comment-help-make-vic-falls-the-great-city-it-deserves-to-be.html,10
17,954680580,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,ZWE,ZIMBABWE,ZWE,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-5.2863436123348,5,"Free State, Free State, South Africa",SF,SF03,77365,-29.0,26.0,-1269735,4,"Beitbridge, Zimbabwe (general), Zimbabwe",ZI,ZI00,77343,-22.2167,30.0,-2307282,5,"Free State, Free State, South Africa",SF,SF03,77365,-29.0,26.0,-1269735,20201113001500,https://thezimbabwedaily.com/news/518538-zimra-seizes-9-tankers-smuggling-fuel.html,20
18,954680581,20201113,202011,2020,2020.8575,AFR,AFRICA,AFR,,,,,,,,ZWE,ZIMBABWE,ZWE,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-5.2863436123348,4,"Beitbridge, Zimbabwe (general), Zimbabwe",ZI,ZI00,77343,-22.2167,30.0,-2307282,4,"Beitbridge, Zimbabwe (general), Zimbabwe",ZI,ZI00,77343,-22.2167,30.0,-2307282,4,"Beitbridge, Zimbabwe (general), Zimbabwe",ZI,ZI00,77343,-22.2167,30.0,-2307282,20201113001500,https://thezimbabwedaily.com/news/518538-zimra-seizes-9-tankers-smuggling-fuel.html,20
19,954680589,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,1,018,18,1,1,3.4,1,1,1,-1.7515923566879,1,Bahrain,BA,BA,,26.0,50.5,BA,1,Bahrain,BA,BA,,26.0,50.5,BA,1,Bahrain,BA,BA,,26.0,50.5,BA,20201113001500,https://www.postbulletin.com/news/government-and-politics/6758420-Bahrains-Prime-Minister-Khalifa-dies-at-Mayo-Clinic-succeeded-by-crown-prince,10
20,954680591,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,EGY,EGYPT,EGY,,,,,,,,0,013,13,1,1,0.4,2,1,2,2.61096605744126,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,20201113001500,https://www.al-monitor.com/pulse/originals/2020/11/egypt-islamic-art-exhibition-saudi-arabia-tourists.html,20
21,954680592,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,EGY,EGYPT,EGY,,,,,,,,0,013,13,1,1,0.4,2,1,2,2.61096605744126,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,20201113001500,https://www.al-monitor.com/pulse/originals/2020/11/egypt-islamic-art-exhibition-saudi-arabia-tourists.html,20
22,954680604,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,KWT,KUWAIT,KWT,,,,,,,,1,017,17,1,1,0.0,2,1,2,-1.7515923566879,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,Kuwait,KU,KU,,29.5,47.75,KU,1,Kuwait,KU,KU,,29.5,47.75,KU,20201113001500,https://www.postbulletin.com/news/government-and-politics/6758420-Bahrains-Prime-Minister-Khalifa-dies-at-Mayo-Clinic-succeeded-by-crown-prince,20
23,954680605,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,KWT,KUWAIT,KWT,,,,,,,,1,017,17,1,1,0.0,1,1,1,-1.7515923566879,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,Kuwait,KU,KU,,29.5,47.75,KU,20201113001500,https://www.postbulletin.com/news/government-and-politics/6758420-Bahrains-Prime-Minister-Khalifa-dies-at-Mayo-Clinic-succeeded-by-crown-prince,10
24,954680607,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,QAT,QATAR,QAT,,,,,,,,1,017,17,1,1,0.0,1,1,1,-1.7515923566879,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,20201113001500,https://www.postbulletin.com/news/government-and-politics/6758420-Bahrains-Prime-Minister-Khalifa-dies-at-Mayo-Clinic-succeeded-by-crown-prince,10
25,954680608,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,QAT,QATAR,QAT,,,,,,,,1,017,17,1,1,0.0,1,1,1,-1.7515923566879,1,Bahrain,BA,BA,,26.0,50.5,BA,1,Qatar,QA,QA,,25.5,51.25,QA,1,Bahrain,BA,BA,,26.0,50.5,BA,20201113001500,https://www.postbulletin.com/news/government-and-politics/6758420-Bahrains-Prime-Minister-Khalifa-dies-at-Mayo-Clinic-succeeded-by-crown-prince,10
26,954680609,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,1,017,17,1,1,0.0,2,1,2,-1.7515923566879,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,Kuwait,KU,KU,,29.5,47.75,KU,20201113001500,https://www.postbulletin.com/news/government-and-politics/6758420-Bahrains-Prime-Minister-Khalifa-dies-at-Mayo-Clinic-succeeded-by-crown-prince,20
27,954680610,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,1,017,17,1,1,0.0,1,1,1,-1.7515923566879,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,Kuwait,KU,KU,,29.5,47.75,KU,20201113001500,https://www.postbulletin.com/news/government-and-politics/6758420-Bahrains-Prime-Minister-Khalifa-dies-at-Mayo-Clinic-succeeded-by-crown-prince,10
28,954680611,20201113,202011,2020,2020.8575,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,1,013,13,1,1,0.4,2,1,2,-1.19956379498364,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20201113001500,https://siouxcityjournal.com/news/national/correction-virus-outbreak-business-travel-story/article_b2dd101c-5fa6-5248-a202-e67227f1d2a2.html,20
29,954680617,20201113,202011,2020,2020.8575,ARM,ARMENIAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,020,20,2,1,3.0,4,1,2,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,40
30,954680618,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,051,51,5,1,3.4,2,1,2,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,20
31,954680619,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,051,51,5,1,3.4,2,1,1,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,20
32,954680620,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJANI,AZE,,,,,,,,0,051,51,5,1,3.4,8,1,4,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,80
33,954680621,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,051,51,5,1,3.4,2,1,2,-7.73542600896859,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,20
34,954680622,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,112,112,11,3,-2.0,3,1,3,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,30
35,954680623,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-7.73542600896859,4,"Karabakh, Dagestan, Russia",RS,RS17,25069,42.4692,46.8645,-2920856,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,10
36,954680624,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-7.73542600896859,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,10
37,954680625,20201113,202011,2020,2020.8575,ARM,ARMENIAN,ARM,,,,,,,,AZEGOV,AZERBAIJAN,AZE,,,,,GOV,,,0,020,20,2,1,3.0,2,1,1,-7.73542600896859,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,20
38,954680626,20201113,202011,2020,2020.8575,ARM,ARMENIAN,ARM,,,,,,,,AZEMIL,AZERBAIJAN,AZE,,,,,MIL,,,0,190,190,19,4,-10.0,2,1,2,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,20
39,954680627,20201113,202011,2020,2020.8575,ARM,ARMENIAN,ARM,,,,,,,,AZEMIL,AZERBAIJAN,AZE,,,,,MIL,,,0,190,190,19,4,-10.0,2,1,2,-7.73542600896859,4,"Karabakh, Dagestan, Russia",RS,RS17,25069,42.4692,46.8645,-2920856,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,20
40,954680628,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,112,112,11,3,-2.0,3,1,3,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,30
41,954680629,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-7.73542600896859,4,"Karabakh, Dagestan, Russia",RS,RS17,25069,42.4692,46.8645,-2920856,4,"Karabakh, Dagestan, Russia",RS,RS17,25069,42.4692,46.8645,-2920856,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,10
42,954680630,20201113,202011,2020,2020.8575,ARM,ARMENIA,ARM,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-7.73542600896859,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,4,"Lachin, Laç, Azerbaijan",AJ,AJ28,535,39.6408,46.5469,-2707442,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,10
43,954680633,20201113,202011,2020,2020.8575,ARMSEP,ARMENIAN,ARM,,,,,SEP,,,AZEMIL,BAKU,AZE,,,,,MIL,,,0,190,190,19,4,-10.0,6,1,6,-7.73542600896859,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20201113001500,https://www.ibtimes.com/armenia-detains-critics-karabakh-peace-deal-3081020,60
44,954680672,20201113,202011,2020,2020.8575,AUS,AUSTRALIAN,AUS,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,040,40,4,1,1.0,2,1,2,-3.14814814814814,4,"Hay Point, Queensland, Australia",AS,AS04,154679,-21.2833,149.3,-1577848,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20201113001500,https://www.msn.com/en-us/news/world/stranded-coal-ships-caught-in-crosshairs-of-china-australia-spat/ar-BB1aWcUb,20
45,954680684,20201113,202011,2020,2020.8575,AUS,AUSTRALIA,AUS,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,040,40,4,1,1.0,4,1,4,3.98970398970399,1,Ireland,EI,EI,,53.0,-8.0,EI,1,Ireland,EI,EI,,53.0,-8.0,EI,1,Ireland,EI,EI,,53.0,-8.0,EI,20201113001500,https://www.aljazeera.com/news/2020/11/12/more-world-leaders-congratulate-biden-than-us-republicans,40
46,954680685,20201113,202011,2020,2020.8575,AUS,AUSTRALIA,AUS,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,040,40,4,1,1.0,6,1,6,3.98970398970399,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20201113001500,https://www.aljazeera.com/news/2020/11/12/more-world-leaders-congratulate-biden-than-us-republicans,60
47,954680686,20201113,202011,2020,2020.8575,AUS,AUSTRALIA,AUS,,,,,,,,MNCGBRHLH,ASTRAZENECA,GBR,,,,,MNC,HLH,,0,051,51,5,1,3.4,4,1,4,-3.9945836154367,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201113001500,http://econintersect.com/pages/releases/release.php?post=202011121526,40
