,Global_Event_ID,Day,YYYYMM,YYYY,Day_Time,Actor_1_Country_Code,Actor_1_Name,Actor_1_Country_ABBR,Actor_1_Known_Group_Code,Actor_1_Ethnic_Code,Actor_1_Religion_Code,Actor_1_Religion_2_Code,Actor_1_Role,Actor_1_Role2,Actor_1_Role3,Actor_2_Country_Code,Actor_2_Name,Actor_2_Country_ABBR,Actor_2_Know_Group_Code,Actor_2_Ethnic_Code,Actor_2_Religion_Code,Actor_2_Religion_2_Code,Actor_2_Role,Actor_2_Role2,Actor_2_Role3,Is_Root_Event,Event_Code,Event_Base_Code,Event_Root_Code,Quad_Class,Goldstein_Scale,Num_Mentions,Num_Sources,Num_Articles,AVG_TONE,Actor_1_Geo_Type,Actor_1_Geo_FullName,Actor_1_Geo_Country_Code,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor_2_Geo_Type,Actor_2_Geo_FullName,Actor_2_Geo_Country_Code,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Mention_Type,ST_PR_CNTRY,Country,ADM1Code_Extra,ADM2Code_Extra,Lat_Extra,Long_Extra,ActorGeo_FeaturID_Extra,Date_Added,Source_URL,Confidence
10,954727622,20201115,202011,2020,2020.863,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,043,43,4,1,2.8,8,1,8,0.46082949308756,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20201115000000,https://www.geeskaafrika.com/russias-first-overseas-military-base-in-sudan/,80
11,954727623,20201115,202011,2020,2020.863,AFR,AFRICA,AFR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-5.45938748335552,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20201115000000,https://www.albawaba.com/news/al-qaeda-no-2-leader-killed-israeli-agents-tehran-1392656,40
12,954727624,20201115,202011,2020,2020.863,AFR,AFRICA,AFR,,,,,,,,ZWE,BULAWAYO,ZWE,,,,,,,,0,020,20,2,1,3.0,4,1,4,-4.40967283072547,4,"Beitbridge, South Africa (general), South Africa",SF,SF00,77343,-22.2254,29.9862,-1209923,4,"Beitbridge, South Africa (general), South Africa",SF,SF00,77343,-22.2254,29.9862,-1209923,4,"Beitbridge, South Africa (general), South Africa",SF,SF00,77343,-22.2254,29.9862,-1209923,20201115000000,https://www.sundaynews.co.zw/robbers-shoot-cop-strip-59-passengers/,40
13,954727625,20201115,202011,2020,2020.863,AFRCVL,AFRICA,AFR,,,,,CVL,,,EUR,EUROPE,EUR,,,,,,,,1,192,192,19,4,-9.5,10,1,10,-4.46808510638298,4,"Nouadhibou, Dakhlet Nouadhibou, Mauritania",MR,MR08,19504,20.9002,-17.0336,-1402894,4,"Canary Islands, Spain (general), Spain",SP,SP00,25789,28.0,-15.5,-375618,4,"Canary Islands, Spain (general), Spain",SP,SP00,25789,28.0,-15.5,-375618,20201115000000,https://www.middleeastmonitor.com/20201030-180-migrants-die-off-coast-of-mauritania-senegal/,100
14,954727631,20201115,202011,2020,2020.863,ARG,ARGENTINA,ARG,,,,,,,,BOL,BOLIVIA,BOL,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-2.53521126760564,1,Argentina,AR,AR,,-34.0,-64.0,AR,1,Argentina,AR,AR,,-34.0,-64.0,AR,1,Argentina,AR,AR,,-34.0,-64.0,AR,20201115000000,https://www.bbc.co.uk/news/world-latin-america-54917343,20
15,954727632,20201115,202011,2020,2020.863,ARG,ARGENTINA,ARG,,,,,,,,BOL,BOLIVIA,BOL,,,,,,,,0,192,192,19,4,-9.5,3,1,3,-2.53521126760564,1,Argentina,AR,AR,,-34.0,-64.0,AR,1,Bolivia,BL,BL,,-17.0,-65.0,BL,1,Argentina,AR,AR,,-34.0,-64.0,AR,20201115000000,https://www.bbc.co.uk/news/world-latin-america-54917343,30
16,954727640,20201115,202011,2020,2020.863,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,040,40,4,1,1.0,1,1,1,0.938967136150235,1,Armenia,AM,AM,,40.0,45.0,AM,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,1,Armenia,AM,AM,,40.0,45.0,AM,20201115000000,http://en.kremlin.ru/events/president/news/64418,10
17,954727641,20201115,202011,2020,2020.863,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,040,40,4,1,1.0,1,1,1,0.938967136150235,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201115000000,http://en.kremlin.ru/events/president/news/64418,10
18,954727642,20201115,202011,2020,2020.863,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,080,80,8,2,5.0,2,1,2,-2.76243093922652,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Agdam, Tovuz, Azerbaijan",AJ,AJ58,4934,40.9053,45.5564,-2704658,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201115000000,https://www.breitbart.com/national-security/2020/11/14/peace-deal-in-nagorno-karabakh-triggers-armenian-migrant-wave/,20
19,954727643,20201115,202011,2020,2020.863,ARM,ARMENIAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,080,80,8,2,5.0,2,1,2,-2.76243093922652,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Kalbacar, K?lb?c?r, Azerbaijan",AJ,AJ26,147321,40.1067,46.0383,-2706493,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201115000000,https://www.breitbart.com/national-security/2020/11/14/peace-deal-in-nagorno-karabakh-triggers-armenian-migrant-wave/,20
20,954727644,20201115,202011,2020,2020.863,ARM,ARMENIAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,080,80,8,2,5.0,4,1,4,-2.76243093922652,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20201115000000,https://www.breitbart.com/national-security/2020/11/14/peace-deal-in-nagorno-karabakh-triggers-armenian-migrant-wave/,40
21,954727645,20201115,202011,2020,2020.863,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,1043,104,10,3,-5.0,1,1,1,-4.54545454545455,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20201115000000,https://www.rt.com/russia/506750-pashinyan-assassination-plot-armenia/,10
22,954727646,20201115,202011,2020,2020.863,ARM,YEREVAN,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,1043,104,10,3,-5.0,1,1,1,-4.54545454545455,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201115000000,https://www.rt.com/russia/506750-pashinyan-assassination-plot-armenia/,10
23,954727647,20201115,202011,2020,2020.863,ARM,YEREVAN,ARM,,,,,,,,AZE,BAKU,AZE,,,,,,,,0,1043,104,10,3,-5.0,6,1,6,-4.54545454545455,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20201115000000,https://www.rt.com/russia/506750-pashinyan-assassination-plot-armenia/,60
24,954727648,20201115,202011,2020,2020.863,ARM,ARMENIA,ARM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,1,190,190,19,4,-10.0,3,1,3,-2.76243093922652,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20201115000000,https://www.breitbart.com/national-security/2020/11/14/peace-deal-in-nagorno-karabakh-triggers-armenian-migrant-wave/,30
25,954727651,20201115,202011,2020,2020.863,ARM,ARMENIA,ARM,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,040,40,4,1,1.0,1,1,1,0.78431372549019,4,"Azeri, Vayots' Dzor, Armenia",AM,AM10,4935,39.7195,45.6474,-2325343,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20201115000000,https://www.thestar.com.my/news/world/2020/11/15/putin-tells-azerbaijan-to-take-care-of-christian-shrines-in-nagorno-karabakh,10
26,954727652,20201115,202011,2020,2020.863,ARM,ARMENIA,ARM,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,040,40,4,1,1.0,5,1,5,0.78431372549019,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Azeri, Vayots' Dzor, Armenia",AM,AM10,4935,39.7195,45.6474,-2325343,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20201115000000,https://www.thestar.com.my/news/world/2020/11/15/putin-tells-azerbaijan-to-take-care-of-christian-shrines-in-nagorno-karabakh,50
27,954727675,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,030,30,3,1,4.0,4,1,4,-0.1015228426396,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201115000000,https://www.brisbanetimes.com.au/world/asia/mega-free-trade-deal-a-lifeline-for-australia-china-relations-20201112-p56dx8.html,40
28,954727676,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,030,30,3,1,4.0,1,1,1,-0.1015228426396,1,Japan,JA,JA,,36.0,138.0,JA,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201115000000,https://www.brisbanetimes.com.au/world/asia/mega-free-trade-deal-a-lifeline-for-australia-china-relations-20201112-p56dx8.html,10
29,954727680,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,1,010,10,1,1,0.0,10,1,10,6.62460567823344,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201115000000,https://borneobulletin.com.bn/2020/11/call-for-continued-support-from-asean-partners/,100
30,954727681,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,1,051,51,5,1,3.4,14,1,10,6.62460567823344,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201115000000,https://borneobulletin.com.bn/2020/11/call-for-continued-support-from-asean-partners/,100
31,954727682,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,030,30,3,1,4.0,4,1,4,-0.1015228426396,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,1,Japan,JA,JA,,36.0,138.0,JA,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201115000000,https://www.brisbanetimes.com.au/world/asia/mega-free-trade-deal-a-lifeline-for-australia-china-relations-20201112-p56dx8.html,40
32,954727683,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,030,30,3,1,4.0,1,1,1,-0.1015228426396,1,Japan,JA,JA,,36.0,138.0,JA,1,South Korea,KS,KS,,37.0,127.5,KS,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201115000000,https://www.brisbanetimes.com.au/world/asia/mega-free-trade-deal-a-lifeline-for-australia-china-relations-20201112-p56dx8.html,10
33,954727684,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,030,30,3,1,4.0,4,1,4,-0.1015228426396,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,1,South Korea,KS,KS,,37.0,127.5,KS,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201115000000,https://www.brisbanetimes.com.au/world/asia/mega-free-trade-deal-a-lifeline-for-australia-china-relations-20201112-p56dx8.html,40
34,954727685,20201115,202011,2020,2020.863,AUS,AUSTRALIA,AUS,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,030,30,3,1,4.0,1,1,1,-0.1015228426396,1,Japan,JA,JA,,36.0,138.0,JA,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201115000000,https://www.brisbanetimes.com.au/world/asia/mega-free-trade-deal-a-lifeline-for-australia-china-relations-20201112-p56dx8.html,10
35,954727686,20201115,202011,2020,2020.863,AUS,MELBOURNE,AUS,,,,,,,,PNG,PAPUA NEW GUINEA,PNG,,,,,,,,1,161,161,16,4,-4.0,2,1,2,-5.26315789473684,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20201115000000,https://www.investing.com/news/world-news/australian-pm-postpones-png-trip-as-political-crisis-grips-pacific-nation-2348310,20
36,954727687,20201115,202011,2020,2020.863,AUS,MELBOURNE,AUS,,,,,,,,PNG,PAPUA NEW GUINEA,PNG,,,,,,,,1,161,161,16,4,-4.0,2,1,2,-5.26315789473684,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20201115000000,https://www.investing.com/news/world-news/australian-pm-postpones-png-trip-as-political-crisis-grips-pacific-nation-2348310,20
37,954727688,20201115,202011,2020,2020.863,AUS,MELBOURNE,AUS,,,,,,,,PNG,PAPUA NEW GUINEA,PNG,,,,,,,,1,161,161,16,4,-4.0,6,1,6,-5.26315789473684,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20201115000000,https://www.investing.com/news/world-news/australian-pm-postpones-png-trip-as-political-crisis-grips-pacific-nation-2348310,60
38,954727689,20201115,202011,2020,2020.863,AUS,AUSTRALIAN,AUS,,,,,,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,020,20,2,1,3.0,2,1,2,2.14876033057851,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20201115000000,https://www.smh.com.au/culture/books/one-of-the-biggest-releases-of-the-year-why-obama-s-new-book-will-trump-trump-20201112-p56e1z.html,20
39,954727690,20201115,202011,2020,2020.863,AUS,MURRAY,AUS,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,010,10,1,1,0.0,3,1,3,-4.26997245179064,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,20201115000000,https://www.reuters.com/article/instant-article/idINL1N2HY2E1,30
40,954727691,20201115,202011,2020,2020.863,AUS,MURRAY,AUS,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,013,13,1,1,0.4,3,1,3,-4.26997245179064,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,20201115000000,https://www.reuters.com/article/instant-article/idINL1N2HY2E1,30
41,954727694,20201115,202011,2020,2020.863,AUSGOV,AUSTRALIAN,AUS,,,,,GOV,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,0,051,51,5,1,3.4,6,1,6,6.62460567823344,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201115000000,https://borneobulletin.com.bn/2020/11/call-for-continued-support-from-asean-partners/,60
42,954727696,20201115,202011,2020,2020.863,AUT,AUSTRIA,AUT,,,,,,,,HUN,HUNGARY,HUN,,,,,,,,1,057,57,5,1,8.0,1,1,1,-1.39784946236559,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,4,"Hegyeshalom, Gyor-Sopron Megye, Hungary",HU,HU09,5579,47.9134,17.1539,-855546,4,"Hegyeshalom, Gyor-Sopron Megye, Hungary",HU,HU09,5579,47.9134,17.1539,-855546,20201115000000,https://bbj.hu/special-report/covid-19-sees-hungarys-data-traffic-surge_191051,10
43,954727697,20201115,202011,2020,2020.863,AUT,AUSTRIA,AUT,,,,,,,,HUN,BUDAPEST,HUN,,,,,,,,1,057,57,5,1,8.0,1,1,1,-1.39784946236559,1,Austria,AU,AU,,47.333333,13.333333,AU,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,4,"Hegyeshalom, Gyor-Sopron Megye, Hungary",HU,HU09,5579,47.9134,17.1539,-855546,20201115000000,https://bbj.hu/special-report/covid-19-sees-hungarys-data-traffic-surge_191051,10
44,954727698,20201115,202011,2020,2020.863,AUT,AUSTRIA,AUT,,,,,,,,HUN,HUNGARY,HUN,,,,,,,,1,057,57,5,1,8.0,3,1,3,-1.39784946236559,1,Austria,AU,AU,,47.333333,13.333333,AU,4,"Hegyeshalom, Gyor-Sopron Megye, Hungary",HU,HU09,5579,47.9134,17.1539,-855546,4,"Hegyeshalom, Gyor-Sopron Megye, Hungary",HU,HU09,5579,47.9134,17.1539,-855546,20201115000000,https://bbj.hu/special-report/covid-19-sees-hungarys-data-traffic-surge_191051,30
45,954727701,20201115,202011,2020,2020.863,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,030,30,3,1,4.0,1,1,1,0.938967136150235,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201115000000,http://en.kremlin.ru/events/president/news/64418,10
46,954727702,20201115,202011,2020,2020.863,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,030,30,3,1,4.0,1,1,1,0.938967136150235,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201115000000,http://en.kremlin.ru/events/president/news/64418,10
47,954727703,20201115,202011,2020,2020.863,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,040,40,4,1,1.0,1,1,1,0.938967136150235,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201115000000,http://en.kremlin.ru/events/president/news/64418,10
48,954727704,20201115,202011,2020,2020.863,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,040,40,4,1,1.0,1,1,1,0.938967136150235,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201115000000,http://en.kremlin.ru/events/president/news/64418,10
49,954727705,20201115,202011,2020,2020.863,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,0871,87,8,2,9.0,1,1,1,0.938967136150235,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201115000000,http://en.kremlin.ru/events/president/news/64418,10
